promo_duration_days,promo_investment,promo_price_unit,year,end_date,start_date,event_id,offer_mechanic,ppg_id,promo_tactic,retailer,subsegment_name,promo_duration_weeks,no_promo_price_unit,avg_price_unit,Redemption Rate,volume_lift_pct,total_volume,month,avg_base_volume,ppg-retailer,yearweek,week,volume,revenue,baseline,incremental_volume,promo_investment,incr_revenue,roi,discount
7.0,,2.7762252724312884,2021,2021-04-03,2021-03-28,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCE|2021-03-28|2021-04-03|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 1 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.324657769073047,2.8448964775477275,0.874786403911262,,,3,74378008.93012278,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCEShopRite,202113.0,13.0,,,,,,,,0.1649590829298103
7.0,,2.521384217335058,2022,2022-10-01,2022-09-25,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCE|2022-09-25|2022-10-01|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 1 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.48361169102208,2.521384217335058,1.0,,,9,53421058.44707894,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCEShopRite,202239.0,39.0,,,,,,,,0.2762154795170949
7.0,1406.7257908911301,3.2175335028565177,2022,2022-10-22,2022-10-16,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCE|2022-10-16|2022-10-22|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 1 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.5123526900033677,3.282945389435989,0.7781288008677336,149.99999999999997,6132.000975609597,10,53421058.44707894,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCEShopRite,202242.0,42.0,6132.000975609597,15953.03,2452.800390243839,367920.0585365758,1406.7257908911301,1183795.1147143638,65385.88773287265,0.0839378084057289
7.0,1366.495766158935,3.1955152662374644,2022,2022-10-29,2022-10-23,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCE|2022-10-23|2022-10-29|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 1 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.512352689997775,3.28950605778192,0.7033469391685234,149.99999999999997,6132.000975609597,10,53421058.44707894,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL CLEAN & FRESH | 1 X 40 FLUID OUNCEShopRite,202243.0,43.0,6132.000975609597,12396.57,2452.800390243839,367920.0585365758,1366.495766158935,1175694.1638086096,67310.86689912647,0.090206608425907
7.0,870.9122177198371,3.01004530011325,2022,2022-05-07,2022-05-01,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-05-01|2022-05-07|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.193043478252046,3.01004530011325,1.0,150.0,4759.130536585399,5,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202218.0,18.0,4759.130536585399,5385.9,1903.6522146341595,285547.8321951239,870.9122177198371,859511.9102564597,81968.02914957542,0.0573115209314261
7.0,668.7856134993664,3.035304501332026,2022,2022-05-14,2022-05-08,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-05-08|2022-05-14|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.1882897862246,3.047762938230384,0.9185644756153788,150.0,4759.130536585399,5,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202219.0,19.0,4759.130536585399,5887.6,1903.6522146341595,285547.8321951239,668.7856134993664,866724.6204074615,106741.16878091102,0.0479834943340363
7.0,4607.948631865327,2.5246094488092985,2022,2022-09-24,2022-09-18,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-09-18|2022-09-24|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.4928427419375554,2.524609448809299,0.9999999999999996,150.0,4759.130536585399,9,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202238.0,38.0,4759.130536585399,8833.91,1903.6522146341595,285547.8321951239,4607.948631865327,720896.7552468218,15492.134082207223,0.2772049487092445
7.0,,2.529470452801228,2022,2022-10-01,2022-09-25,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-09-25|2022-10-01|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.4928427419352186,2.529470452801228,1.0,,,9,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202239.0,39.0,,,,,,,,0.2758132444864184
7.0,1122.0216506767772,3.2199573109971555,2022,2022-10-22,2022-10-16,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-10-16|2022-10-22|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.5153556485340567,3.27959375,0.7981151840592389,150.0,4759.130536585399,10,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202242.0,42.0,4759.130536585399,8220.65,1903.6522146341595,285547.8321951239,1122.0216506767772,919451.8299160781,63623.512082607354,0.0840308540787574
7.0,1102.8132912830567,3.264641283576129,2022,2022-10-29,2022-10-23,ShopRite|TPR Only|APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCE|2022-10-23|2022-10-29|unknown|SURFACECARE,unknown,MANUAL LIQUID | POUR SQUEEZE | LYSOL | LYSOL POWER | 2 X 24 FLUID OUNCE,TPR Only,ShopRite,APC LIQUID,1.0,3.515355648527425,3.283629856850715,0.9242621248356668,150.0,4759.130536585399,10,7685329.882054667,APC LIQUID | POUR SQUEEZE | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 40 FLUID OUNCEShopRite,202243.0,43.0,4759.130536585399,7349.29,1903.6522146341595,285547.8321951239,1102.8132912830567,932211.2414198703,64731.680886550224,0.0713197724549775
7.0,0.5296825595733924,4.928199997148059,2021,2021-03-20,2021-03-14,ShopRite|TPR Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-03-14|2021-03-20|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,TPR Only,ShopRite,APC WIPES,1.0,6.453320463320464,5.054874770922419,0.9169411357436724,150.0,0.3787651979999998,3,142820.07517634614,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTShopRite,202111.0,11.0,0.3787651979999998,2686.61,0.15150607919999992,22.725911879999988,0.5296825595733924,111.99783886220297,10726.194146501393,0.2363311220697812
7.0,0.2116298210079695,4.945370747351346,2021,2021-04-17,2021-04-11,ShopRite|TPR Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-04-11|2021-04-17|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,TPR Only,ShopRite,APC WIPES,1.0,5.581992496873698,5.023256313809779,0.8776580182551569,150.0,0.3787651979999998,4,142820.07517634614,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTShopRite,202115.0,15.0,0.3787651979999998,2767.23,0.15150607919999992,22.725911879999988,0.2116298210079695,112.38805981823637,26846.301447214493,0.114049194777475
7.0,0.20537562329050604,4.961866058906031,2021,2021-04-24,2021-04-18,ShopRite|TPR Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-04-18|2021-04-24|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,TPR Only,ShopRite,APC WIPES,1.0,5.581992496873697,5.039768384481761,0.8743767064164554,150.0,0.3787651979999998,4,142820.07517634614,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTShopRite,202116.0,16.0,0.3787651979999998,2697.3,0.15150607919999992,22.725911879999988,0.20537562329050604,112.76293081506128,27663.83799095516,0.1110941009531955
7.0,0.0,5.977673750717978,2021,2021-04-24,2021-04-18,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-04-18|2021-04-24|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.977673750717978,5.977673750717978,0.0,149.99999999999997,0.1398558,4,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202116.0,16.0,0.1398558,656.28,0.055942320000000004,8.391347999999999,0.0,50.16074067273979,inf,0.0
7.0,,5.478399820708201,2021,2021-05-01,2021-04-25,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-04-25|2021-05-01|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,5.478399820708201,1.0,,,4,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202117.0,17.0,,,,,,,,0.0834176886191155
7.0,0.13574526125697134,5.006377457936347,2021,2021-05-15,2021-05-09,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-05-09|2021-05-15|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,5.006377457936347,1.0,149.99999999999997,0.1398558,5,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202119.0,19.0,0.1398558,742.16,0.055942320000000004,8.391347999999999,0.13574526125697134,42.010255468899246,15454.219031843093,0.1623909951414868
7.0,0.1386436802741612,4.985653118887199,2021,2021-05-29,2021-05-23,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-05-23|2021-05-29|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,4.985653118887199,1.0,149.99999999999997,0.1398558,5,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202121.0,21.0,0.1398558,870.59,0.055942320000000004,8.391347999999999,0.1386436802741612,41.836350327867855,15131.140459136886,0.1658583511595173
7.0,0.2434510700663364,4.236257028112449,2021,2021-06-05,2021-05-30,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-05-30|2021-06-05|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,4.236257028112449,0.9999999999999996,149.99999999999997,0.1398558,6,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202122.0,22.0,0.1398558,947.45,0.055942320000000004,8.391347999999999,0.2434510700663364,35.54790694033734,8617.078575289785,0.29123861245876
7.0,0.27019395895334936,4.045039439088519,2021,2021-06-12,2021-06-06,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-06-06|2021-06-12|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,4.045039439088519,1.0,149.99999999999997,0.1398558,6,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202123.0,23.0,0.1398558,793.85,0.055942320000000004,8.391347999999999,0.27019395895334936,33.943333607116564,7764.189133341076,0.3232309214285674
7.0,0.2784244228786254,3.986189795918368,2021,2021-06-19,2021-06-13,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-06-13|2021-06-19|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.9769861939127695,3.986189795918368,1.0,149.99999999999997,0.1398558,6,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202124.0,24.0,0.1398558,749.85,0.055942320000000004,8.391347999999999,0.2784244228786254,33.4495057716,7534.67306607121,0.3330769610982067
7.0,0.27907695837415636,3.9815240223463686,2021,2021-06-26,2021-06-20,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-06-20|2021-06-26|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.97698619391277,3.9815240223463686,1.0,149.99999999999997,0.1398558,6,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202125.0,25.0,0.1398558,613.53,0.055942320000000004,8.391347999999999,0.27907695837415636,33.41035364186815,7517.055554215426,0.3338575842117001
7.0,0.20892369375593198,3.984549056164064,2021,2021-07-10,2021-07-04,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-07-04|2021-07-10|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.478399820708201,3.984549056164064,0.9999999999999996,149.99999999999997,0.1398558,7,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202127.0,27.0,0.1398558,1033.19,0.055942320000000004,8.391347999999999,0.20892369375593198,33.4357377533442,10041.163653035574,0.2726801280361872
7.0,0.1433364388787226,3.981374717739201,2021,2021-07-24,2021-07-18,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-07-18|2021-07-24|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,5.006377457936346,3.981490117699312,0.9998874149740437,149.99999999999997,0.1398558,7,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202129.0,29.0,0.1398558,791.12,0.055942320000000004,8.391347999999999,0.1433364388787226,33.409100774951405,14635.754986036633,0.2047394046512138
7.0,0.14017970594833523,3.9819138949429504,2021,2021-07-31,2021-07-25,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-07-25|2021-07-31|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.985653118887199,3.9833371194911407,0.998582077382014,149.99999999999997,0.1398558,7,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202130.0,30.0,0.1398558,899.0,0.055942320000000004,8.391347999999999,0.14017970594833523,33.413625198501734,14965.340280947517,0.201325523458857
7.0,0.14012447302330674,3.9837320471597,2021,2021-08-07,2021-08-01,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-08-01|2021-08-07|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.985653118887199,3.9837320471597,1.0,149.99999999999997,0.1398558,8,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202131.0,31.0,0.1398558,1130.94,0.055942320000000004,8.391347999999999,0.14012447302330674,33.42888194646945,14971.239175693947,0.2009608466204582
7.0,0.1398141095450846,3.98360693437113,2021,2021-08-14,2021-08-08,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-08-08|2021-08-14|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.983877335213254,3.984175431215818,0.9994316568357818,149.99999999999997,0.1398558,8,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202132.0,32.0,0.1398558,968.22,0.055942320000000004,8.391347999999999,0.1398141095450846,33.42783208152131,15004.472773354315,0.2007012479570434
7.0,0.036158793019278525,3.97644622497512,2021,2021-08-21,2021-08-15,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-08-15|2021-08-21|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.236257028112449,3.977713635423133,0.9951217946570812,149.99999999999997,0.1398558,8,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202133.0,33.0,0.1398558,800.11,0.055942320000000004,8.391347999999999,0.036158793019278525,33.36774407705252,58017.3403155772,0.061330273732964
7.0,0.008373390267248985,3.9848246932304856,2021,2021-08-28,2021-08-22,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-08-22|2021-08-28|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.04503943908852,3.985167840861997,0.994301269122345,149.99999999999997,0.1398558,8,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202134.0,34.0,0.1398558,888.22,0.055942320000000004,8.391347999999999,0.008373390267248985,33.43805071989024,250536.15477655604,0.0148860713881204
7.0,0.000584167074380956,3.975466186473017,2021,2021-09-04,2021-08-29,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-08-29|2021-09-04|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,3.986189795918368,3.9820128717265866,0.3895073028412139,149.99999999999997,0.1398558,9,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202135.0,35.0,0.1398558,764.15,0.055942320000000004,8.391347999999999,0.000584167074380956,33.35952023292798,3591159.2624816885,0.0026901903808822
7.0,0.0,3.983207215029728,2021,2021-09-11,2021-09-05,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-09-05|2021-09-11|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,3.985961490989879,3.985961490989879,-0.0,149.99999999999997,0.1398558,9,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202136.0,36.0,0.1398558,946.01,0.055942320000000004,8.391347999999999,0.0,33.42447789742528,inf,0.000690994121839
7.0,7.079953229126799e-05,3.984661608497724,2021,2021-09-18,2021-09-12,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-09-12|2021-09-18|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,3.985167840861997,3.984661608497724,1.0,149.99999999999997,0.1398558,9,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202137.0,37.0,0.1398558,853.15,0.055942320000000004,8.391347999999999,7.079953229126799e-05,33.43668221914416,29630661.843492642,0.0001270291200994
7.0,0.00043858336264883174,3.979770818477142,2021,2021-09-25,2021-09-19,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-09-19|2021-09-25|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,3.985167840861997,3.98203187250996,0.5810552798218812,149.99999999999997,0.1398558,9,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202138.0,38.0,0.1398558,916.98,0.055942320000000004,8.391347999999999,0.00043858336264883174,33.395641898086524,4783211.536639413,0.0013542773103598
7.0,0.0,4.9760129397492925,2021,2021-10-09,2021-10-03,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-10-03|2021-10-09|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.9760129397492925,4.9760129397492925,0.0,149.99999999999997,0.1398558,10,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202140.0,40.0,0.1398558,952.94,0.055942320000000004,8.391347999999999,0.0,41.75545622993934,inf,0.0
7.0,0.13799941214470865,3.983770373053242,2021,2021-10-16,2021-10-10,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-10-10|2021-10-16|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.970496788008565,3.983770373053242,1.0,149.99999999999997,0.1398558,10,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202141.0,41.0,0.1398558,978.37,0.055942320000000004,8.391347999999999,0.13799941214470865,33.42920355237957,15201.782148174445,0.1985166588047743
7.0,0.13817965476638724,3.98248159831756,2021,2021-10-23,2021-10-17,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-10-17|2021-10-23|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.970496788008565,3.98248159831756,0.9999999999999994,149.99999999999997,0.1398558,10,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202142.0,42.0,0.1398558,728.19,0.055942320000000004,8.391347999999999,0.13817965476638724,33.41838899507886,15181.95282472443,0.1987759436993529
7.0,0.1378576149644592,3.9847842543527614,2021,2021-11-06,2021-10-31,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-10-31|2021-11-06|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.970496788008565,3.9847842543527623,0.9999999999999988,149.99999999999997,0.1398558,11,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202144.0,44.0,0.1398558,897.2,0.055942320000000004,8.391347999999999,0.1378576149644592,33.43771138319453,15217.418352557737,0.1983126789325882
7.0,0.13828232254442008,3.981747500925583,2021,2021-11-13,2021-11-07,Smart & Final|Display Only|APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-11-07|2021-11-13|unknown|SURFACECARE,unknown,HOME SEPTIC | REM DELIVERY METHOD | RID-X | RID-X SB | 1 X 9.8 OUNCE,Display Only,Smart & Final,APC WIPES,1.0,4.970496788008565,3.981747500925583,1.0,149.99999999999997,0.1398558,11,224760.5368813846,APC WIPES | DISPENSER_BAG | LYSOL | LYSOL SB | 1 X 80 COUNTSmart & Final,202145.0,45.0,0.1398558,858.72,0.055942320000000004,8.391347999999999,0.13828232254442008,33.412228928396885,15170.680976421383,0.1989236346492289
